globalid,created_date,created_user,last_edited_date,last_edited_user,field_1,field_2,field_3,field_4,field_5,grade,field_7,field_8,field_9,field_10,field_11,field_12,field_13,field_13_other,field_14,field_15,field_15_other,field_16,field_18,x,y
{F26FF31C-90B3-4A26-9B8A-5C039C31CF06},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนปิ่นเจริญ 3,ลานกีฬา,สำนักงานเขต,ดอนเมือง,,B,×,-,ปรับปรุงปี 2567,,,,,,,,,,,13.92891049,100.5905384
{4EA63121-F29D-44E1-8786-B42C3FB3CD24},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนอยู่เจริญ-บุญมา,ลานกีฬา,สำนักงานเขต,ดอนเมือง,,C,×,-,,,,,,,,,,,,13.9431605,100.5955986
{26D306B1-E33C-492B-9CAE-10EA6DC58D2B},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนสินวงศ์,ลานกีฬา,สำนักงานเขต,ดอนเมือง,,C,×,-,ปรับปรุงปี 2566,,,,,,,,,,,13.92906556,100.5978067
{87510005-9826-472E-A486-436AC8337FFA},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนปิ่นเจริญ 2,ลานกีฬา,สำนักงานเขต,ดอนเมือง,,C,×,-,ปรับปรุงปี 2566,,,,,,,,,,,13.93512482,100.5996302
{CDA3F1BF-D585-4041-A43B-B0ED232A0307},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนธนินทร 1,ลานกีฬา,สำนักงานเขต,ดอนเมือง,,C,×,-,,,,,,,,,,,,13.94365107,100.6111122
{0428D2C6-FE16-499A-869E-9E026A8274CE},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนอยู่เจริญ-วิภาวดี,ลานกีฬา,สำนักงานเขต,ดอนเมือง,,B,×,-,,,,,,,,,,,,13.94416708,100.6130452
{0DD5D54C-9AC2-4630-8B00-D53C23B916E3},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนบัณฑิตโฮม,ลานกีฬา,สำนักงานเขต,ดอนเมือง,,B,×,-,,,,,,,,,,,,13.9374961,100.6132725
{E544C0B1-A30A-49CA-A2E1-64F5E9BB3C98},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนทัดชาวิลล่า,ลานกีฬา,สำนักงานเขต,ดอนเมือง,,C,×,-,,,,,,,,,,,,13.93439409,100.6208219
{AE1278A0-12E1-405F-B018-CF5E48D6478F},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนเจษฎา 1,ลานกีฬา,สำนักงานเขต,ดอนเมือง,,C,×,-,,,,,,,,,,,,13.93261096,100.6232726
{C4284050-5C29-438C-B02B-835DA7F06E40},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 33-38 เคหะชุมชนดินแดง 2,ลานกีฬา,สำนักงานเขต,ดินแดง,,B,/,กรุงเทพมหานคร,,,,,,,,,,,,13.84451826,100.5513584
{D135BBF0-4BDA-4EBF-96DB-8841D12FC6E8},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 9 เคหะชุมชนดินแดง 1,ลานกีฬา,สำนักงานเขต,ดินแดง,,B,/,กรุงเทพมหานคร,,,,,,,,,,,,13.75964216,100.554384
{02CF7D82-E2BA-40A0-9BF1-21909804EC2B},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 39-41 เคหะชุมชนดินแดง 2,ลานกีฬา,สำนักงานเขต,ดินแดง,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.76421423,100.555349
{DA043DD5-5840-4F46-8FF9-5CFB64009787},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 44-46 เคหะชุมชนดินแดง 2,ลานกีฬา,สำนักงานเขต,ดินแดง,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.76501923,100.5554515
{A20AE3B9-16E3-441F-810F-CB8B4F794651},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 51-53 เคหะชุมชนดินแดง 2,ลานกีฬา,สำนักงานเขต,ดินแดง,,B,/,กรุงเทพมหานคร,,,,,,,,,,,,13.76599176,100.5560574
{665FF154-9719-48F0-8D65-FF9548FFC8F9},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,สน.ดินแดง,ลานกีฬา,สำนักงานเขต,ดินแดง,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.77189436,100.5566125
{4B8FDE94-4E92-47D9-99EE-E67ACDE7550C},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 58 เคหะชุมชนดินแดง 2,ลานกีฬา,สำนักงานเขต,ดินแดง,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.76759872,100.557173
{2A9C2A1F-D90C-457B-A43C-DC9578E97700},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,คริสตจักรประชาคม,ลานกีฬา,สำนักงานเขต,ดินแดง,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.77390407,100.5574602
{E386C07D-42A8-42D6-9E96-D172465DA96C},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ศูนย์การกำลังสำรอง (รด.),ลานกีฬา,สำนักงานเขต,ดินแดง,,B,/,กรุงเทพมหานคร,,,,,,,,,,,,13.78288165,100.5615168
{D3ADF4EA-FC8D-41B5-84DA-4EF77D857DAB},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต ช.2 เคหะชุมชนดินแดง 2,ลานกีฬา,สำนักงานเขต,ดินแดง,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.78288165,100.5615168
{C9584C96-4E55-4B24-86FD-C5E394650B59},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 3-5 เคหะชุมชนห้วยขวาง,ลานกีฬา,สำนักงานเขต,ดินแดง,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.78288165,100.5615168
{ED0F4072-1391-45EA-83DF-E07A4E929D3D},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 24 เคหะชุมชนห้วยขวาง,ลานกีฬา,สำนักงานเขต,ดินแดง,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.77698695,100.5671026
{51DFF0FD-7513-4A58-8044-FD09BC4F6CD2},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 27-28 เคหะชุมชนห้วยขวาง,ลานกีฬา,สำนักงานเขต,ดินแดง,,B,/,กรุงเทพมหานคร,,,,,,,,,,,,13.7755891,100.5671966
{8DF841CF-D384-4990-981B-59EC9361C78E},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 29 เคหะชุมชนห้วยขวาง,ลานกีฬา,สำนักงานเขต,ดินแดง,,B,/,กรุงเทพมหานคร,,,,,,,,,,,,13.77487174,100.5676242
{95EE65E0-9E1B-4472-8CF5-162EDECF48B8},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 18-19 เคหะชุมชนห้วยขวาง,ลานกีฬา,สำนักงานเขต,ดินแดง,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.77962368,100.5676621
{E4162534-108A-4244-BA6B-42BEDEB23244},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 20 เคหะชุมชนห้วยขวาง,ลานกีฬา,สำนักงานเขต,ดินแดง,,B,/,กรุงเทพมหานคร,,,,,,,,,,,,13.77879571,100.5677084
{77C21266-5A20-481F-9B04-E32A93860084},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 18 เคหะชุมชนห้วยขวาง,ลานกีฬา,สำนักงานเขต,ดินแดง,,B,/,กรุงเทพมหานคร,,,,,,,,,,,,13.78007569,100.5677304
{85FCD482-E6E0-48DE-8F76-6B7FBC3AEFE0},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 22-24 เคหะชุมชนห้วยขวาง,ลานกีฬา,สำนักงานเขต,ดินแดง,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.77727276,100.5677614
{41840652-36E8-4F70-8B71-1F14E640E94C},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาชุมชนห้วยขวาง เฉลิมพระเกียรติ 72 พรรษา,ลานกีฬา,สำนักงานเขต,ดินแดง,,A,/,กรุงเทพมหานคร,,,,,,,,,,,,13.77642355,100.5689172
{D889C7BA-4105-463B-8A6C-4964ED9C7F0A},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 15-16 เคหะชุมชนห้วยขวาง,ลานกีฬา,สำนักงานเขต,ดินแดง,,B,/,กรุงเทพมหานคร,,,,,,,,,,,,13.77995219,100.5693868
{A9F7AE46-A4EC-4799-8E89-3267EEBDE6E9},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 31 เคหะชุมชนห้วยขวาง,ลานกีฬา,สำนักงานเขต,ดินแดง,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.77635185,100.5698597
{9FE09D22-255D-4B66-82A3-2A52C65285E9},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 2 เคหะชุมชนห้วยขวาง,ลานกีฬา,สำนักงานเขต,ดินแดง,,B,/,กรุงเทพมหานคร,,,,,,,,,,,,13.77720538,100.5710215
{3A72EA1F-E559-4529-8AF8-00CB1BF09A88},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 1 เคหะชุมชนห้วยขวาง,ลานกีฬา,สำนักงานเขต,ดินแดง,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.77665726,100.5710323
{BE12D485-0978-4DEB-8C7C-002CA6D68858},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลต 6 เคหะชุมชนห้วยขวาง,ลานกีฬา,สำนักงานเขต,ดินแดง,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.77845856,100.5714911
{E56A8DD7-8046-4082-B6E2-D832831EF436},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนบางกระบือ 14,ลานกีฬา,สำนักงานเขต,ดุสิต,,C,×,-,,,,,,,,,,,,13.78970444,100.5154592
{F2702565-4931-4EDB-8FC8-79296B1E901B},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนวัดสวัสดิ์วารีสีมาราม,ลานกีฬา,สำนักงานเขต,ดุสิต,,C,×,-,,,,,,,,,,,,13.78201649,100.5162358
{4A0A0203-CA24-47CA-865E-06EC64E3F2B1},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนวัดญวน - คลองลำปัก,ลานกีฬา,สำนักงานเขต,ดุสิต,,B,×,-,,,,,,,,,,,,13.75476343,100.5203119
{BF7B2977-058C-4B53-A7C3-FEC91E952F55},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬายานเกราะ (กองพันทหารม้าที่ 3 รอ.),ลานกีฬา,สำนักงานเขต,ดุสิต,,B,×,-,รายจ่ายประจำปี 2567,494000,ปรับปรุงพื้น รั้วตาข่าย จัดซื้อครุภัณฑ์,,,,,,,,ได้ผู้รับจ้างแล้ว/กำลังจะเริ่มดำเนินการปรับปรุง,13.79589967,100.524347
{046434C7-17FE-417D-88B4-7EBFBB1D07B3},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,อาคารสงเคราะห์ (พิชัย),ลานกีฬา,สำนักงานเขต,ดุสิต,,C,×,-,ปรับปรุงปี 2567,,,,,,,,,,,13.7792275,100.5249944
{B96E4244-65E0-4E12-ABEE-D79A4D63DFEB},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬากรมสรรพาวุธทหารบก,ลานกีฬา,สำนักงานเขต,ดุสิต,,B,×,-,,,,,,,,,,,,13.79849891,100.5267746
{53993F5D-4E41-4906-83D5-DE9CC5A1D5B0},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนเกียกกาย (พล.ปตอ.),ลานกีฬา,สำนักงานเขต,ดุสิต,,B,×,-,,,,,,,,,,,,13.79653972,100.5267845
{2C7A7B76-A98C-4064-83FA-426F26761D38},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านพัฒนา 7 ฉิมพลี,ลานกีฬา,สำนักงานเขต,ตลิ่งชัน,,C,/,เอกชน,,,,,,,,,,,,13.79411681,100.4126694
{CD4614A6-29D8-46FC-9952-3F02C0B022F7},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนวัดมณฑป,ลานกีฬา,สำนักงานเขต,ตลิ่งชัน,,C,/,วัดมณฑป,,,,,,,,,,,,13.77358372,100.4488766
{97314C1D-FA7C-4698-824D-9C5E066FCB7C},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนวัดช่างเหล็ก - วัดเรไร,ลานกีฬา,สำนักงานเขต,ตลิ่งชัน,,C,×,-,,,,,,,,,,,,13.77392999,100.4536231
{7FCBB534-FFD9-4B8F-A23D-8B4412E2243C},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนวัดปากน้ำฝั่งเหนือ,ลานกีฬา,สำนักงานเขต,ตลิ่งชัน,,C,/,วัดปากน้ำ,,,,,,,,,,,,13.74661343,100.4607269
{B6225C28-F079-4ABE-8A9A-EFD92F5C10EB},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนซอยพฤกษอุดม - วัดน้อยใน,ลานกีฬา,สำนักงานเขต,ตลิ่งชัน,,C,×,-,,,,,,,,,,,,13.79182497,100.4657206
{791B22AC-3D89-4DF0-81C5-F6CABD00A942},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่ 8 วัดทองบางเชือกหนัง,ลานกีฬา,สำนักงานเขต,ตลิ่งชัน,,C,/,วัดทองบางเชือกหนัง,,,,,,,,,,,,13.74196535,100.4482098
{8D113A7E-7A9E-40F1-84AF-308617FD87B3},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหลังวัดกาญขนสิงหาสน์,ลานกีฬา,สำนักงานเขต,ตลิ่งชัน,,C,×,-,,,,,,,,,,,,13.76059887,100.4544439
{EB7E75BA-90DF-41DE-801F-A257FF16A67F},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านพัฒนาสมบัติ ฉิมพลี 28,ลานกีฬา,สำนักงานเขต,ตลิ่งชัน,,C,×,-,,,,,,,,,,,,13.78493099,100.4307919
{DC530E9A-3194-4FCE-89BF-B6689C7334E8},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลสนกีฬาชุมชนหมู่บ้านร่วมเกื้อ,ลานกีฬา,สำนักงานเขต,ทวีวัฒนา,,B,/,เอกชน,,,,,,,,,,,,13.77137528,100.332175
{2C69F289-7295-4440-846B-1675B007114D},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาหมู่บ้านจัดสรรสกุลทิพย์,ลานกีฬา,สำนักงานเขต,ทวีวัฒนา,,C,×,-,,,,,,,,,,,,13.78594076,100.3395208
{09636743-EA5F-46D4-8FEF-754765ECEACF},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาชุมชนหมู่บ้านสินพัฒนาธานี,ลานกีฬา,สำนักงานเขต,ทวีวัฒนา,,A,/,เอกชน,,,,,,,,,,,,13.74124656,100.3398426
{7069C2AB-0EA7-4B6B-8469-75756AC08B40},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาหมู่บ้านพรรณพฤกษา,ลานกีฬา,สำนักงานเขต,ทวีวัฒนา,,C,/,บริษัท พรพรรณเรียลเอสเตท จำกัด,,,,,,,,,,,,13.7849185,100.3439154
{0B893914-A9CD-4B12-88E7-54352FDEFE7D},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาสำนักงานเขตทวีวัฒนา,ลานกีฬา,สำนักงานเขต,ทวีวัฒนา,,C,/,สำนักงานเขตทวีวัฒนา,,,,,,,,,,,,13.77533568,100.3556618
{A0486617-6DBD-4380-83CC-42BCDA499648},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาหมู่บ้านอมรชัย 3,ลานกีฬา,สำนักงานเขต,ทวีวัฒนา,,C,/,เอกชน,,,,,,,,,,,,13.79486402,100.3694157
